program,routeOrSite,stationOrPoint,latitude,longitude
cwmp,cwmp792,p5,46.20945297,-84.260296
cwmp,cwmp793,p1,46.213039,-84.23585999
cwmp,cwmp793,p2,46.21105199,-84.243211
cwmp,cwmp795,p1,46.2170137,-84.2141926
cwmp,cwmp795,p1M,46.21652001,-84.21077404
cwmp,cwmp795,p2,46.22195492,-84.20843574
cwmp,cwmp795,p2M,46.22190001,-84.20742597
cwmp,cwmp796,p1,46.23047,-84.21996
cwmp,cwmp796,p1M,46.23042701,-84.21996899
cwmp,cwmp796,p1MA,46.23050898,-84.22108504
cwmp,cwmp796,p2,46.23318398,-84.22885196
cwmp,cwmp796,p3,46.23068601,-84.22446898
cwmp,cwmp796,p4,46.22742,-84.21854499
cwmp,cwmp799,p1,46.23641,-84.18572
cwmp,cwmp799,p2,46.24041,-84.18204
cwmp,cwmp8,p1,43.370612,-78.475703
cwmp,cwmp802,p1,46.223264,-84.153227
cwmp,cwmp802,p2,46.22886001,-84.14410799
cwmp,cwmp804,p1,46.30404971,-84.20156216
cwmp,cwmp804,p2,46.30656168,-84.1995982
cwmp,cwmp804,p3,46.30906971,-84.1979048
cwmp,cwmp804,p4,46.31124356,-84.19691859
cwmp,cwmp804,p5,46.29873499,-84.20655903
cwmp,cwmp805,p1,46.29280203,-84.20821102
cwmp,cwmp806,p1,46.3332,-84.22244
cwmp,cwmp806,p2,46.36197201,-84.23323603
cwmp,cwmp806,p3,46.37705,-84.24354
cwmp,cwmp808,p1,46.34620766,-84.1637431
cwmp,cwmp808,p2,46.34685634,-84.17405913
cwmp,cwmp808,p3,46.34462,-84.17489
cwmp,cwmp812,p1,46.46945902,-84.25694902
cwmp,cwmp812,p2,46.47611107,-84.25516661
cwmp,cwmp812,p3,46.48394438,-84.26349998
cwmp,cwmp812,p3M,46.48403398,-84.267271
cwmp,cwmp813,p1,46.46271,-84.24743598
cwmp,cwmp814,p1,46.48381001,-84.281436
cwmp,cwmp815,p1,46.49202771,-84.2641666
cwmp,cwmp816,p1,46.44958301,-84.18324879
cwmp,cwmp816,p2,46.42102512,-84.19243318
cwmp,cwmp816,p3,46.41226946,-84.19133976
cwmp,cwmp816,p4,46.39802635,-84.18651162
cwmp,cwmp816,p5,46.39088589,-84.17259179
cwmp,cwmp817,p1,46.37815101,-84.15667204
cwmp,cwmp817,p1M,46.37798203,-84.156808
cwmp,cwmp82,p1,43.331812,-76.729961
cwmp,cwmp833,p1,46.15183996,-84.10008498
cwmp,cwmp833,p1M,46.15152899,-84.101298
cwmp,cwmp833,p2,46.157289,-84.106301
cwmp,cwmp833,p2M,46.15633702,-84.10897499
cwmp,cwmp834,p1,46.16819398,-84.132275
cwmp,cwmp834,p1M,46.16849799,-84.13204601
cwmp,cwmp857,p1,45.994473,-83.82797303
cwmp,cwmp86,p1,43.341815,-76.688818
cwmp,cwmp862,p1,45.978678,-83.877062
cwmp,cwmp878,p1,46.147072,-84.09289104
cwmp,cwmp882,p1,46.16322502,-84.21760404
cwmp,cwmp890,p1,46.21620904,-84.22939301
cwmp,cwmp890,p2,46.21887297,-84.23177004
cwmp,cwmp900,p1,46.25592199,-84.11271701
cwmp,cwmp901,p1,46.30009797,-84.12958098
cwmp,cwmp903,p1,46.3214806,-84.1531306
cwmp,cwmp906,p1,46.28488298,-84.218404
cwmp,cwmp908,p1,46.39005197,-84.25118202
cwmp,cwmp91,p1,43.405615,-76.636676
cwmp,cwmp913,p1,46.46952365,-84.29544476
cwmp,cwmp913,p1M,46.46964703,-84.29478502
cwmp,cwmp913,p2,46.467,-84.29234
cwmp,cwmp915,p1,46.48374799,-84.29215897
cwmp,cwmp915,p2,46.48466664,-84.2965277
cwmp,cwmp92,p1,43.41090909,-76.61818229
cwmp,cwmp95,p1,43.442253,-76.565037
cwmp,cwmp96,p1,43.485813,-76.461626
glmmp,IL001,A,42.39,-87.82166667
glmmp,IL003,A,42.45055556,-87.80388889
glmmp,IL003,B,42.45027778,-87.80083333
glmmp,IL003,C,42.45222222,-87.79972222
glmmp,IL003,D,42.45194444,-87.80361111
glmmp,IL011,A,42.482075,-87.810225
glmmp,IL011,B,42.43471944,-87.81009167
glmmp,IL011,C,42.43609167,-87.80980556
glmmp,IL011,D,42.43775,-87.80927778
glmmp,IL011,E,42.44091389,-87.80681111
glmmp,IL011,F,42.43942222,-87.80796944
glmmp,IL011,G,42.43771389,-87.80853333
glmmp,IL011,H,42.43602778,-87.80919167
glmmp,IL020,A,42.37878889,-87.82122778
glmmp,IL020,B,42.37670778,-87.82161944
glmmp,IL022,A,42.375418,-87.813414
glmmp,IL023,A,42.372142,-87.815008
glmmp,IL024,A,42.406649,-87.849817
glmmp,IN003,A,41.62083333,-87.39277778
glmmp,IN003,B,41.61833333,-87.38694444
glmmp,IN003,C,41.61805556,-87.38972222
glmmp,IN003,D,41.61888889,-87.39083333
glmmp,IN004,A,41.62138889,-87.395
glmmp,IN005,A,41.61666667,-87.48472222
glmmp,IN006,A,41.61611111,-87.27722222
glmmp,IN006,B,41.61027778,-87.27916667
glmmp,IN006,C,41.61055556,-87.27222222
glmmp,IN010,A,41.64333333,-87.10277778
glmmp,IN010,B,41.64166667,-87.10472222
glmmp,IN010,C,41.64388889,-87.09666667
glmmp,IN010,D,41.64138889,-87.09444444
glmmp,IN010,E,41.64361111,-87.08944444
glmmp,IN011,A,41.65611111,-87.04666667
glmmp,IN011,B,41.65472222,-87.04861111
glmmp,IN011,C,41.66166667,-87.04388889
glmmp,IN011,D,41.66527778,-87.03583333
glmmp,IN011,E,41.66361111,-87.0275
glmmp,IN011,F,41.6625,-87.03055556
glmmp,IN017,A,41.70777778,-85.02722222
glmmp,IN017,B,41.70777778,-85.01833333
glmmp,IN017,C,41.71694444,-84.98805556
glmmp,IN017,D,41.7125,-84.98583333
glmmp,IN017,E,41.71986944,-84.97133889
glmmp,IN017,F,41.74798333,-84.89773056
glmmp,IN021,A,41.69242778,-86.96270278
glmmp,IN021,B,41.67715833,-86.99588056
glmmp,IN021,C,41.67599167,-87.00018056
glmmp,IN021,D,41.67410833,-87.00264444
glmmp,IN021,E,41.67222778,-87.00963889
glmmp,IN022,A,41.618889,-87.441389
glmmp,IN022,B,41.615833,-87.4475
glmmp,IN022,C,41.615833,-87.4475
glmmp,IN022,D,41.613333,-87.443056
glmmp,JV0001,A,42.08823834,-83.10624214
glmmp,JV0001,B,42.08729822,-83.08263943
glmmp,JV0002,A,42.302155,-82.609402
glmmp,JV0003,A,42.019845,-82.560932
glmmp,JV0003,B,42.030211,-82.503258
glmmp,JV0003,C,42.039521,-82.507727
glmmp,JV0003,D,42.042817,-82.500923
glmmp,JV0003,E,42.038556,-82.494965
glmmp,JV0003,F,42.040078,-82.484427
glmmp,JV0004,A,42.086696,-82.442865
glmmp,JV0004,B,42.084092,-82.44625
glmmp,JV0004,C,42.091194,-82.448245
glmmp,JV0004,D,42.087903,-82.44815
glmmp,JV0005,A,42.530142,-82.384883
glmmp,JV0005,B,42.531271,-82.398352
glmmp,JV0006,A,42.995775,-82.32975
glmmp,JV0006,B,42.994016,-82.324976
glmmp,JV0007,A,45.89509783,-83.05805199
glmmp,JV0007,B,45.895,-83.028277
glmmp,JV0007,C,45.88946,-83.000478
glmmp,JV0007,D,45.89642373,-82.98220774
glmmp,JV0007,E,45.89640385,-82.97372226
glmmp,JV0008,A,45.844748,-82.546665
glmmp,JV0008,B,45.85995,-82.481964
glmmp,JV0009,A,45.677217,-82.315738
glmmp,JV0009,B,45.668138,-82.306482
glmmp,JV0009,C,45.668103,-82.287184
glmmp,JV0010,A,43.23539,-81.869579
glmmp,JV0010,B,43.226128,-81.908635
glmmp,JV0010,C,43.224449,-81.918629
glmmp,JV0011,A,42.977894,-81.059628
glmmp,JV0011,B,42.979167,-81.005732
glmmp,JV0011,C,42.97138655,-81.0944687
glmmp,JV0011,D,42.94628281,-81.08951891
glmmp,JV0011,E,42.94344135,-81.04734982
glmmp,JV0011,G,42.981027,-81.062665
glmmp,JV0012,A,43.619097,-81.486839
glmmp,JV0012,B,43.620576,-81.470943
glmmp,JV0012,C,43.614429,-81.457797
glmmp,JV0012,D,43.612531,-81.452168
glmmp,JV0012,E,43.613447,-81.444084
glmmp,JV0013,A,43.45528,-81.200705
glmmp,JV0013,B,43.451613,-81.196347
glmmp,JV0014,A,44.39551,-81.489327
glmmp,JV0014,B,44.41151885,-81.49147959
glmmp,JV0014,C,44.416213,-81.46472
glmmp,JV0015,A,45.11341,-81.536391
glmmp,JV0015,B,45.117258,-81.537504
glmmp,JV0015,C,45.134129,-81.560873
glmmp,JV0016,A,44.79309951,-81.22871015
glmmp,JV0016,B,44.74492299,-81.21984568
glmmp,JV0016,C,44.74205481,-81.22514056
glmmp,JV0017,A,42.723513,-80.878957
glmmp,JV0017,B,42.726144,-80.87848
glmmp,JV0018,A,43.343034,-80.13701
glmmp,JV0018,B,43.308697,-80.138978
glmmp,JV0018,C,43.308922,-80.151569
glmmp,JV0019,A,42.935072,-79.942539
glmmp,JV0019,B,42.946397,-79.914322
glmmp,JV0019,C,42.953096,-79.908265
glmmp,JV0020,A,43.26984242,-79.93316547
glmmp,JV0020,B,43.27138291,-79.92801299
glmmp,JV0020,C,43.274875,-79.919096
glmmp,JV0020,D,43.26890295,-79.92209202
glmmp,JV0020,E,43.27458434,-79.91570731
glmmp,JV0020,F,43.272978,-79.920519
glmmp,JV0020,G,43.272133,-79.924298
glmmp,JV0021,A,43.29426116,-79.88093757
glmmp,JV0021,B,43.29517592,-79.87456836
glmmp,JV0023,A,43.562862,-80.092528
glmmp,JV0023,B,43.566676,-80.087698
glmmp,JV0024,A,43.620175,-80.043602
glmmp,JV0024,B,43.620357,-80.037617
glmmp,JV0025,A,43.925,-79.987622
glmmp,JV0025,B,43.925209,-79.973107
glmmp,JV0025,C,43.909129,-79.990213
glmmp,JV0025,D,43.912234,-79.97009
glmmp,JV0025,E,43.88935,-79.987444
glmmp,JV0025,F,43.957677,-79.892872
glmmp,JV0026,A,44.536158,-80.802544
glmmp,JV0026,B,44.543969,-80.785757
glmmp,JV0027,A,44.508452,-79.980921
glmmp,JV0027,B,44.50646,-79.977188
glmmp,JV0028,A,44.609646,-79.940925
glmmp,JV0028,B,44.610629,-79.934151
glmmp,JV0028,C,44.612188,-79.9288
glmmp,JV0028,D,44.612609,-79.924032
glmmp,JV0029,A,43.185287,-79.28393
glmmp,JV0029,B,43.172158,-79.2713
glmmp,JV0030,A,43.25444444,-79.1175
glmmp,JV0030,B,43.255537,-79.124038
glmmp,JV0031,A,43.647326,-79.470138
glmmp,JV0032,A,43.77019786,-79.14417953
glmmp,JV0033,A,44.2232336,-78.74255947
glmmp,JV0033,B,44.22733566,-78.69141954
glmmp,JV0034,A,43.899048,-78.582245
glmmp,JV0034,B,43.896171,-78.596255
glmmp,JV0035,A,44.574033,-79.702622
glmmp,JV0035,B,44.573249,-79.694471
glmmp,JV0036,A,44.434109,-78.955391
glmmp,JV0036,B,44.436991,-78.950427
glmmp,JV0036,C,44.469656,-78.943345
glmmp,JV0036,D,44.486247,-78.914285
glmmp,JV0037,A,44.23065,-78.8447
glmmp,JV0037,B,44.28468,-78.74638
glmmp,JV0037,C,44.2883,-78.73222
glmmp,JV0038,A,44.041785,-78.100834
glmmp,JV0038,B,44.0798,-78.008066
glmmp,JV0039,A,44.506638,-78.469861
glmmp,JV0039,B,44.57914769,-78.42611793
glmmp,JV0039,C,44.58082117,-78.41202707
glmmp,JV0039,D,44.58310486,-78.3641693
glmmp,JV0039,E,44.576556,-78.360404
glmmp,JV0040,A,44.305763,-78.230066
glmmp,JV0040,B,44.25446,-78.206978
glmmp,JV0040,C,44.27498,-78.14128
glmmp,JV0040,D,44.215754,-78.168493
glmmp,JV0041,A,44.459237,-78.217372
glmmp,JV0041,B,44.444152,-78.207405
glmmp,JV0041,C,44.406209,-78.206976
glmmp,JV0042,A,44.09924758,-77.71034198
glmmp,JV0042,B,44.101712,-77.699983
glmmp,JV0042,C,44.045918,-77.629454
glmmp,JV0042,D,44.04923995,-77.61811374
glmmp,JV0043,A,44.554664,-77.883434
glmmp,JV0043,B,44.535965,-77.884121
glmmp,JV0043,C,44.510218,-77.855054
glmmp,JV0043,D,44.577282,-77.799731
glmmp,JV0043,E,44.569513,-77.77957
glmmp,JV0043,F,44.551337,-77.786799
glmmp,JV0044,A,44.572149,-77.632968
glmmp,JV0044,B,44.559113,-77.630167
glmmp,JV0044,C,44.568927,-77.607507
glmmp,JV0044,D,44.583625,-77.528992
glmmp,JV0044,E,44.57088,-77.529678
glmmp,JV0044,F,44.495343,-77.562151
glmmp,JV0044,G,44.496754,-77.554625
glmmp,JV0045,A,43.969061,-77.276455
glmmp,JV0045,B,43.973374,-77.246416
glmmp,JV0045,C,43.961943,-77.258089
glmmp,JV0045,D,43.957795,-77.269077
glmmp,JV0046,A,43.86907,-77.101261
glmmp,JV0046,B,43.868781,-77.094897
glmmp,JV0046,C,43.865022,-77.087056
glmmp,JV0047,A,44.218151,-76.691998
glmmp,JV0047,B,44.233551,-76.676903
glmmp,JV0047,C,44.244564,-76.653316
glmmp,JV0048,A,44.50663,-76.952613
glmmp,JV0048,B,44.506843,-76.948291
glmmp,JV0048,C,44.492787,-76.980553
glmmp,JV0048,D,44.485886,-76.973521
glmmp,JV0048,E,44.486012,-76.926616
glmmp,JV0048,F,44.421315,-76.953038
glmmp,JV0048,G,44.41642,-76.955734
glmmp,JV0049,A,44.395891,-76.595978
glmmp,JV0049,B,44.381785,-76.583026
glmmp,JV0049,C,44.391464,-76.569323
glmmp,JV0050,A,44.32970165,-76.26810546
glmmp,JV0050,B,44.32610412,-76.3062242
glmmp,JV0050,C,44.280194,-76.327414
glmmp,JV0050,D,44.263248,-76.376082
glmmp,JV0050,E,44.262455,-76.382831
glmmp,JV0051,A,45.050485,-76.360496
glmmp,JV0051,B,45.051158,-76.336142
glmmp,JV0051,C,45.024267,-76.361521
glmmp,JV0054,A,44.725757,-75.991718
glmmp,JV0054,B,44.78563,-75.953388
glmmp,JV0054,C,44.767556,-75.93196
glmmp,JV0054,D,44.775236,-75.894544
glmmp,JV0055,A,44.77416,-75.749141
glmmp,JV0055,B,44.775518,-75.687083
glmmp,JV0055,C,44.725787,-75.714243
glmmp,JV0055,D,44.70946,-75.734335
glmmp,JV0057,A,45.185066,-75.879129
glmmp,JV0057,B,45.198952,-75.823166
glmmp,JV0057,C,45.195993,-75.820305
glmmp,JV0058,A,45.17829,-75.242215
glmmp,JV0059,A,45.098809,-74.52102
glmmp,JV0059,B,45.103456,-74.524289
glmmp,JV0059,C,45.108302,-74.52141
glmmp,JV0059,D,45.116711,-74.516248
glmmp,JV0059,E,45.116847,-74.510574
glmmp,JV0059,F,45.114084,-74.507863
glmmp,JV0059,G,45.11104,-74.511162
glmmp,JV0059,H,45.12067068,-74.50745584
glmmp,JV0060,A,45.275381,-74.709987
glmmp,JV0060,B,45.266755,-74.682843
glmmp,JV0060,C,45.301104,-74.641863
glmmp,MI001,B,42.35711111,-83.37698889
glmmp,MI004,A,42.534266,-83.457673
glmmp,MI004,B,42.528713,-83.453458
glmmp,MI010,A,43.50388889,-83.91277778
glmmp,MI010,B,43.5075,-83.91611111
glmmp,MI010,C,43.51222222,-83.91611111
glmmp,MI010,D,43.51666667,-83.91611111
glmmp,MI010,E,43.5225,-83.90916667
glmmp,MI010,F,43.51916667,-83.90138889
glmmp,MI010,G,43.51222222,-83.90527778
glmmp,MI010,H,43.50611111,-83.90777778
glmmp,MI011,A,42.40932,-85.33812
glmmp,MI011,B,42.40942,-85.33541
glmmp,MI011,C,42.4017867,-85.3285535
glmmp,MI011,D,42.40125,-85.3285
glmmp,MI012,A,43.4125,-86.34138889
glmmp,MI012,B,43.41138889,-86.34777778
glmmp,MI012,C,43.40972222,-86.35777778
glmmp,MI012,D,43.39416667,-86.35388889
glmmp,MI012,E,43.39,-86.35444444
glmmp,MI015,A,43.25805556,-86.25833333
glmmp,MI016,A,43.28191667,-86.08295
glmmp,MI016,B,43.28403333,-86.08255
glmmp,MI016,C,43.2864,-86.0805
glmmp,MI016,D,43.28821667,-86.08059444
glmmp,MI017,A,43.25705,-86.23496111
glmmp,MI017,B,43.25706667,-86.23225
glmmp,MI017,C,43.25701667,-86.22891667
glmmp,MI017,D,43.25693333,-86.22541667
glmmp,MI017,E,43.257,-86.223
glmmp,MI017,F,43.25871667,-86.21983333
glmmp,MI018,A,42.90611111,-83.42611111
glmmp,MI018,B,42.90111111,-83.42333333
glmmp,MI018,C,42.90111111,-83.41888889
glmmp,MI018,D,42.90361111,-83.41611111
glmmp,MI018,E,42.90666667,-83.41722222
glmmp,MI018,F,42.90888889,-83.41472222
glmmp,MI022,A,42.784886,-83.207199
glmmp,MI022,B,42.784704,-83.198953
glmmp,MI022,C,42.805,-83.199167
glmmp,MI022,D,42.78527778,-83.21555556
glmmp,MI022,E,42.78555556,-83.19805556
glmmp,MI022,F,42.78555556,-83.20472222
glmmp,MI022,G,42.795,-83.18777778
glmmp,MI022,H,42.77138889,-83.19694444
glmmp,MI022,Q,42.8025,-83.19777778
glmmp,MI022,R,42.79055556,-83.17916667
glmmp,MI022,S,42.78694444,-83.19111111
glmmp,MI023,A,43.71361111,-85.24388889
glmmp,MI023,B,43.71027778,-85.21222222
glmmp,MI023,C,43.71388889,-85.21111111
glmmp,MI024,A,45.43666667,-84.58694444
glmmp,MI026,A,44.32166667,-84.82055556
glmmp,MI026,B,44.31972222,-84.82
glmmp,MI026,C,44.31722222,-84.83
glmmp,MI026,D,44.31555556,-84.82944444
glmmp,MI026,E,44.32027778,-84.8375
glmmp,MI026,F,44.32222222,-84.83777778
glmmp,MI026,G,44.31138889,-84.82527778
glmmp,MI026,H,44.31277778,-84.82527778
glmmp,MI027,A,42.39,-84.15833333
glmmp,MI031,A,43.75388889,-85.36833333
glmmp,MI032,A,42.75694444,-83.55611111
glmmp,MI032,B,42.76083333,-83.56138889
glmmp,MI032,C,42.76527778,-83.56472222
glmmp,MI032,D,42.76555556,-83.56638889
glmmp,MI032,E,42.76555556,-83.56833333
glmmp,MI032,F,42.76583333,-83.57055556
glmmp,MI034,A,42.58277778,-82.79277778
glmmp,MI035,A,42.57972222,-82.80583333
glmmp,MI036,A,42.63972222,-82.52361111
glmmp,MI037,A,42.58527778,-82.79527778
glmmp,MI040,A,45.96638889,-86.20833333
glmmp,MI041,A,46.37687361,-84.24314
glmmp,MI041,B,46.36194333,-84.23630028
glmmp,MI041,C,46.33310194,-84.22463111
glmmp,MI043,A,45.06555556,-83.36083333
glmmp,MI043,B,45.07333333,-83.35527778
glmmp,MI043,C,45.07638889,-83.3675
glmmp,MI043,D,45.07638889,-83.38027778
glmmp,MI043,E,44.99166667,-83.45305556
glmmp,MI043,F,45.00666667,-83.46277778
glmmp,MI043,G,45.0075,-83.44166667
glmmp,MI043,H,45.03194444,-83.45472222
glmmp,MI045,A,42.13972222,-86.42083333
glmmp,MI046,A,42.66194444,-82.5925
glmmp,MI046,B,42.63333333,-82.59222222
glmmp,MI046,C,42.63138889,-82.59111111
glmmp,MI046,D,42.62944444,-82.58805556
glmmp,MI046,E,42.62777778,-82.58611111
glmmp,MI047,A,42.75444444,-82.63694444
glmmp,MI048,A,42.68611111,-82.53555556
glmmp,MI048,B,42.66388889,-82.52944444
glmmp,MI054,A,42.59472222,-85.98472222
glmmp,MI054,B,42.59305556,-85.97972222
glmmp,MI054,C,42.59055556,-85.9775
glmmp,MI054,D,42.58833333,-85.97583333
glmmp,MI054,E,42.58472222,-85.97388889
glmmp,MI054,F,42.58083333,-85.96916667
glmmp,MI055,A,42.63166667,-86.15383333
glmmp,MI055,B,42.6355,-86.16316667
glmmp,MI055,C,42.63433333,-86.17082778
glmmp,MI055,D,42.64016667,-86.17633333
glmmp,MI055,E,42.63166667,-86.15383333
glmmp,MI070,A,42.110605,-85.25255
glmmp,MI070,B,42.110546,-85.2526
glmmp,MI072,A,42.07187,-85.287384
glmmp,MI074,A,42.57722222,-82.57972222
glmmp,MI075,A,42.59694444,-82.60305556
glmmp,MI076,A,41.91638889,-83.34694444
glmmp,MI077,A,46.19083333,-84.27138889
glmmp,MI083,B,43.41611111,-86.33555556
glmmp,MI085,A,43.28777778,-86.07972222
glmmp,MI085,B,43.28555556,-86.085
glmmp,MI085,C,43.28527778,-86.07916667
glmmp,MI085,D,43.2825,-86.08472222
glmmp,MI089,A,43.41333333,-86.35083333
glmmp,MI090,A,42.68416667,-85.51527778
glmmp,MI096,A,45.98221111,-83.81140556
glmmp,MI096,B,45.972375,-83.81134167
glmmp,MI096,K,46.00650833,-83.77495556
glmmp,MI099,A,44.79976111,-84.9339
glmmp,MI099,B,44.79778333,-84.93388889
glmmp,MI100,A,42.7475,-85.83027778
glmmp,MI101,A,42.56128889,-82.6314
glmmp,MI101,B,42.5607,-82.6226
glmmp,MI101,C,42.5595,-82.6131
glmmp,MI101,F,42.5761,-82.6532
glmmp,MI101,G,42.58898056,-82.6257
glmmp,MI101,H,42.5838,-82.6256
glmmp,MI101,I,42.58622778,-82.64073056
glmmp,MI101,J,42.5981,-82.591
glmmp,MI107,A,44.48160851,-86.2320852
glmmp,MI107,B,44.48579021,-86.23201368
glmmp,MI107,C,44.48937453,-86.23025017
glmmp,MI107,D,44.48821945,-86.22310794
glmmp,MI107,E,44.49312348,-86.22539434
glmmp,MI108,A,42.30353056,-85.338725
glmmp,MI108,B,42.29906,-85.3241
glmmp,MI108,C,42.29957,-85.30147
glmmp,MI108,E,42.30318,-85.29877
glmmp,MI109,A,42.69013056,-83.30803611
glmmp,MI110,B,42.67921389,-83.10411389
glmmp,MI111,B,42.66555556,-83.37972222
glmmp,MI111,C,42.66777778,-83.38
glmmp,MI111,D,42.66777778,-83.3775
glmmp,MI112,A,43.38737778,-86.37742778
glmmp,MI112,B,43.37927778,-86.39828611
glmmp,MI112,C,43.38308056,-86.39931111
glmmp,MI113,A,41.765,-83.47344444
glmmp,MI113,B,41.76591667,-83.46961111
glmmp,MI113,C,41.76661111,-83.46330556
glmmp,MI113,D,41.77125,-83.46125
glmmp,MI113,E,41.76638889,-83.45736111
glmmp,MI114,A,43.24569442,-86.33498361
glmmp,MI114,B,43.24425,-86.33166667
glmmp,MI117,C,42.71186944,-83.12273333
glmmp,MI119,A,42.75733333,-83.28483333
glmmp,MI119,B,42.759,-83.28783333
glmmp,MI119,C,42.75533333,-83.2915
glmmp,MI119,D,42.75266667,-83.29183333
glmmp,MI119,E,42.75483333,-83.28783333
glmmp,MI121,A,42.78755,-83.18363333
glmmp,MI121,C,42.78873333,-83.191
glmmp,MI121,D,42.78838333,-83.194
glmmp,MI121,E,42.78671667,-83.19806667
glmmp,MI122,A,42.69598333,-83.31604167
glmmp,MI129,A,42.64583333,-82.5975
glmmp,MI129,B,42.64777778,-82.59777778
glmmp,MI129,C,42.64916667,-82.59833333
glmmp,MI129,D,42.65055556,-82.59833333
glmmp,MI129,F,42.65222222,-82.60083333
glmmp,MI129,H,42.65055556,-82.60138889
glmmp,MI131,A,43.01694444,-82.45444444
glmmp,MI136,A,43.21416667,-86.28277778
glmmp,MI136,B,43.21194444,-86.28027778
glmmp,MI137,A,43.249521,-86.31222222
glmmp,MI138,A,43.410359,-86.357683
glmmp,MI140,B,43.26777778,-86.26111111
glmmp,MI140,C,43.26722222,-86.26416667
glmmp,MI140,E,43.26527778,-86.26694444
glmmp,MI140,F,43.27103,-86.25795
glmmp,MI141,A,43.3285,-86.3995
glmmp,MI146,A,42.68138889,-86.0025
glmmp,MI146,B,42.66194444,-86.00222222
glmmp,MI146,C,42.66833333,-86.02466667
glmmp,MI146,D,42.79587504,-85.9851058
glmmp,MI156,A,43.021,-86.187
glmmp,MI159,A,43.563267,-86.468383
glmmp,MI159,B,43.56305555,-86.47805555
glmmp,MI160,A,43.24069444,-86.2325375
glmmp,MI161,A,43.37927639,-86.39828639
glmmp,MI161,B,43.38308056,-86.39931111
glmmp,MI162,A,43.4115405,-86.34806778
glmmp,MI164,A,43.23083333,-86.26305556
glmmp,MI165,A,41.76333333,-83.47
glmmp,MI165,B,41.76138889,-83.4675
glmmp,MI165,C,41.75916667,-83.46527778
glmmp,MI165,D,41.75833333,-83.46194444
glmmp,MI165,E,41.75861111,-83.45833333
glmmp,MI165,F,41.75888889,-83.455
glmmp,MI165,G,41.75888889,-83.45138889
glmmp,MI166,A,43.21691111,-86.29641111
glmmp,MI167,A,43.222542,-86.279958
glmmp,MI168,A,43.38641664,-86.42439
glmmp,MI169,A,43.262785,-86.251941
glmmp,MI170,A,43.214405,-86.282786
glmmp,MI172,A,43.67225,-83.911667
glmmp,MI172,B,43.671333,-83.9076
glmmp,MI172,C,43.674167,-83.914983
glmmp,MI172,D,43.67835,-83.918383
glmmp,MI172,E,43.678383,-83.919583
glmmp,MI172,F,43.683533,-83.9196
glmmp,MI172,G,43.680217,-83.918
glmmp,MI173,A,42.736979,-83.153655
glmmp,MI173,B,42.739608,-83.151781
glmmp,MI175,A,42.578333,-82.805833
glmmp,MI175,B,42.575,-82.8075
glmmp,MI175,C,42.581667,-82.804722
glmmp,MI175,D,42.581667,-82.793333
glmmp,MI176,A,43.389917,-86.356067
glmmp,MI176,B,43.396934,-86.353793
glmmp,MI176,C,43.40294,-86.350498
glmmp,MI176,D,43.415472,-86.336394
glmmp,MI176,E,43.42126097,-86.31155775
glmmp,MI177,A,43.38526839,-86.4253267
glmmp,MI177,B,43.37880085,-86.39689611
glmmp,MI177,C,43.38760297,-86.37762233
glmmp,MI177,D,43.39592359,-86.36949849
glmmp,MI178,A,43.41249632,-86.34156022
glmmp,MI178,B,43.411522,-86.347549
glmmp,MI178,C,43.414025,-86.350561
glmmp,MI178,D,43.411451,-86.350309
glmmp,MI178,E,43.411659,-86.359059
glmmp,MI179,A,44.37055555,-83.44055555
glmmp,MI179,B,44.367778,-83.444444
glmmp,MI179,C,44.36722222,-83.45583333
glmmp,MI179,D,44.36416666,-83.46194444
glmmp,MI179,E,44.35777777,-83.47333333
glmmp,MI179,F,44.35333333,-83.48083333
glmmp,MI181,A,45.126245,-83.330076
glmmp,MI181,B,45.119038,-83.338916
glmmp,MI181,C,45.076248,-83.455796
glmmp,MI181,D,45.077998,-83.452867
glmmp,MI182,A,43.05005,-82.476667
glmmp,MI184,A,45.34756,-83.57441
glmmp,MI185,A,43.178437,-86.253407
glmmp,MI185,B,43.186338,-86.246845
glmmp,MI186,A,42.38814,-84.05856
glmmp,MI186,B,42.387111,-84.061361
glmmp,MI186,C,42.40444,-84.059167
glmmp,MI187,A,43.270722,-86.233299
glmmp,MI187,B,43.271885,-86.228317
glmmp,MI187,C,43.27216,-86.224449
glmmp,MI190,A,42.53779,-85.29336
glmmp,MI191,A,42.32331,-85.53941
glmmp,NY001,A,43.16916667,-77.45805556
glmmp,NY002,A,43.27454,-77.6607
glmmp,NY002,B,43.27338,-77.67737
glmmp,NY002,C,43.28159,-77.69081
glmmp,NY002,D,43.28885,-77.67533
glmmp,NY002,E,43.3021,-77.71322
glmmp,NY002,F,43.3048,-77.71678
glmmp,NY002,I,43.27705,-77.65099
glmmp,NY003,A,42.84936667,-78.85511111
glmmp,NY003,B,42.848125,-78.85368333
glmmp,NY003,C,42.84652778,-78.85266389
glmmp,NY003,D,42.84497222,-78.85085556
glmmp,NY003,E,42.84350556,-78.85175278
glmmp,NY003,F,42.84246667,-78.85356111
glmmp,NY003,G,42.84359,-78.84954691
glmmp,NY003,H,42.844575,-78.84846111
glmmp,NY004,A,43.27536667,-77.64768333
glmmp,NY004,B,43.27208333,-77.64545
glmmp,NY004,F,43.27536667,-77.64768333
glmmp,NY005,A,43.3325,-78.71972222
glmmp,NY006,A,43.07138889,-77.38666667
